,Date,FG Value,rating,put_call_options,stock_price_strength,stock_price_breadth,market_volatility_vix,market_volatility_vix_50,junk_bond_demand,safe_haven_demand,market_momentum_sp500,market_momentum_sp125
0,2020-09-21 02:00:00,50.0,neutral,0.6712771083292786,2.109694754172822,1003.0240195904772,27.78,25.286199999999997,2.1093,-4.250120241873255,3281.06,3095.0114399999998
1,2020-09-22 02:00:00,50.0,neutral,0.6816880547105477,1.9561491399818633,953.3203185941533,26.86,25.1796,2.1402,-3.8416677129384578,3315.57,3101.73152
2,2020-09-23 02:00:00,50.0,neutral,0.7040040344907859,1.774949412093126,869.6141842599732,28.58,25.1608,2.1548,-7.489870267323158,3236.92,3106.58632
3,2020-09-24 02:00:00,50.0,neutral,0.7261216567997704,1.5268895855724005,805.8377678522443,28.51,25.1758,2.1567,-7.85367906346965,3246.59,3112.22728
4,2020-09-25 02:00:00,50.0,neutral,0.7256981580979285,1.3152105959764553,767.758908248105,26.38,25.1434,2.1772,-6.860792177833704,3298.46,3117.6017599999996
5,2020-09-28 02:00:00,50.0,neutral,0.6964949076164733,1.251958249618174,767.6861761870723,26.19,25.1536,2.1665000000000005,-4.845829763185054,3351.6,3123.7378400000002
6,2020-09-29 02:00:00,50.0,neutral,0.6990389064566263,1.247844097976089,744.9433313990359,26.27,25.1898,2.1485,-6.074992479062204,3335.47,3130.6576
7,2020-09-30 02:00:00,50.0,neutral,0.6842289461468172,1.1778884265092089,745.2181400231894,26.37,25.220399999999998,1.9819,-6.313155171359883,3363.0,3137.3464
8,2020-10-01 02:00:00,50.0,neutral,0.6396382518343902,1.0124145028059932,753.151877582396,26.7,25.268,1.962,-2.1955594769085223,3380.8,3144.4836
9,2020-10-02 02:00:00,50.0,neutral,0.6339395699002681,0.935227108223781,775.8096217279215,27.63,25.298999999999996,2.1793000000000005,-2.77307960333752,3348.44,3149.96168
10,2020-10-05 02:00:00,50.0,neutral,0.6355226314672244,1.086347791670939,827.1582769647338,27.96,25.3414,2.1786999999999996,2.539118311571974,3408.63,3155.9554399999997
11,2020-10-06 02:00:00,50.0,neutral,0.6351654004376573,1.3232163408432853,847.6879719142565,29.48,25.4362,2.1477,-1.114383344403475,3360.95,3160.8432000000003
12,2020-10-07 02:00:00,50.0,neutral,0.6243370095077724,1.495371467123512,897.9321268081388,28.06,25.488599999999998,2.143,2.788977970306176,3419.45,3165.8802400000004
13,2020-10-08 02:00:00,50.0,neutral,0.6213335485927564,1.7110551188613605,976.9758510369368,26.36,25.5338,2.1287,3.632853365655765,3446.83,3171.36184
14,2020-10-09 02:00:00,50.0,neutral,0.5965196389783812,1.98893671291124,1045.1738835495667,25.0,25.538600000000002,2.1253,3.1341791494989155,3477.13,3176.4103999999998
15,2020-10-12 02:00:00,50.0,neutral,0.5845738246870292,2.191901469788869,1114.5121579383435,25.07,25.5508,2.1202999999999994,4.122844954234065,3534.22,3182.41728
16,2020-10-13 02:00:00,50.0,neutral,0.5669176031192021,2.2738491417876663,1145.7616928366517,26.07,25.586599999999997,2.1186,3.581844898936711,3511.93,3188.1163199999996
17,2020-10-14 02:00:00,50.0,neutral,0.5594192453862007,2.237341578928522,1164.3972691416056,26.4,25.639400000000002,2.1269,3.819570649228107,3488.67,3193.0292
18,2020-10-15 02:00:00,50.0,neutral,0.5715342664138058,2.2155397825940155,1191.0152544518612,26.97,25.719,2.1293,4.938150702885709,3483.34,3198.31064
19,2020-10-16 02:00:00,50.0,neutral,0.5765559550605571,2.2944471465619194,1212.0864500469008,27.41,25.8142,2.1403000000000003,6.258972469569993,3483.81,3204.28864
20,2020-10-19 02:00:00,50.0,neutral,0.5904006049453858,2.4246923782261662,1201.2492410088778,29.18,25.953599999999998,2.1341,3.7919380845594173,3426.92,3209.30952
21,2020-10-20 02:00:00,50.0,neutral,0.6038321554087928,2.54603216684235,1213.1977216956222,29.35,26.098000000000003,2.1275,7.357725301229232,3443.12,3214.47208
